"Time Stamp","Time Zone","Name","PTID","Load"
"11/30/2020 09:55:00","EST","MILLWD",61759,350.1296
"11/30/2020 09:55:00","EST","N.Y.C.",61761,5465.816
"11/30/2020 09:55:00","EST","NORTH",61755,592.7943
"11/30/2020 09:55:00","EST","WEST",61752,1764.095
"11/30/2020 10:00:00","EST","CAPITL",61757,1485.8572
"11/30/2020 10:00:00","EST","CENTRL",61754,2018.1392
"11/30/2020 10:00:00","EST","DUNWOD",61760,678.6564
"11/30/2020 10:00:00","EST","GENESE",61753,1202.3489
"11/30/2020 10:00:00","EST","HUD VL",61758,1138.813
"11/30/2020 10:00:00","EST","LONGIL",61762,2245.6094
"11/30/2020 10:00:00","EST","MHK VL",61756,928.9597
"11/30/2020 10:00:00","EST","MILLWD",61759,358.1509
"11/30/2020 10:00:00","EST","N.Y.C.",61761,5494.382
"11/30/2020 10:00:00","EST","NORTH",61755,592.526
"11/30/2020 10:00:00","EST","WEST",61752,1740.0953
"11/30/2020 10:05:00","EST","CAPITL",61757,1487.4563
"11/30/2020 10:05:00","EST","CENTRL",61754,2017.877
"11/30/2020 10:05:00","EST","DUNWOD",61760,670.1437
"11/30/2020 10:05:00","EST","GENESE",61753,1211.0383
"11/30/2020 10:05:00","EST","HUD VL",61758,1130.1228
"11/30/2020 10:05:00","EST","LONGIL",61762,2255.1108
"11/30/2020 10:05:00","EST","MHK VL",61756,922.2674
"11/30/2020 10:05:00","EST","MILLWD",61759,364.2455
"11/30/2020 10:05:00","EST","N.Y.C.",61761,5518.252
"11/30/2020 10:05:00","EST","NORTH",61755,592.9388
"11/30/2020 10:05:00","EST","WEST",61752,1721.3804
"11/30/2020 10:10:00","EST","CAPITL",61757,1493.6794
"11/30/2020 10:10:00","EST","CENTRL",61754,1966.2869
"11/30/2020 10:10:00","EST","DUNWOD",61760,688.6852
"11/30/2020 10:10:00","EST","GENESE",61753,1204.8208
"11/30/2020 10:10:00","EST","HUD VL",61758,1122.7592
"11/30/2020 10:10:00","EST","LONGIL",61762,2251.887
"11/30/2020 10:10:00","EST","MHK VL",61756,927.7445
"11/30/2020 10:10:00","EST","MILLWD",61759,371.0146
"11/30/2020 10:10:00","EST","N.Y.C.",61761,5522.4824
"11/30/2020 10:10:00","EST","NORTH",61755,617.5147
"11/30/2020 10:10:00","EST","WEST",61752,1758.7124
"11/30/2020 10:15:00","EST","CAPITL",61757,1509.2026
"11/30/2020 10:15:00","EST","CENTRL",61754,2005.1152
"11/30/2020 10:15:00","EST","DUNWOD",61760,696.7178
"11/30/2020 10:15:00","EST","GENESE",61753,1208.3748
"11/30/2020 10:15:00","EST","HUD VL",61758,1156.0582
"11/30/2020 10:15:00","EST","LONGIL",61762,2266.421
"11/30/2020 10:15:00","EST","MHK VL",61756,949.3321
"11/30/2020 10:15:00","EST","MILLWD",61759,344.5461
"11/30/2020 10:15:00","EST","N.Y.C.",61761,5587.5996
"11/30/2020 10:15:00","EST","NORTH",61755,607.7752
"11/30/2020 10:15:00","EST","WEST",61752,1742.5934
"11/30/2020 10:20:00","EST","CAPITL",61757,1502.1547
"11/30/2020 10:20:00","EST","CENTRL",61754,2001.2085
"11/30/2020 10:20:00","EST","DUNWOD",61760,695.2869
"11/30/2020 10:20:00","EST","GENESE",61753,1213.64
"11/30/2020 10:20:00","EST","HUD VL",61758,1166.5142
"11/30/2020 10:20:00","EST","LONGIL",61762,2272.3828
"11/30/2020 10:20:00","EST","MHK VL",61756,949.358
"11/30/2020 10:20:00","EST","MILLWD",61759,342.3653
"11/30/2020 10:20:00","EST","N.Y.C.",61761,5579.0605
"11/30/2020 10:20:00","EST","NORTH",61755,609.7833
"11/30/2020 10:20:00","EST","WEST",61752,1751.8523
"11/30/2020 10:25:00","EST","CAPITL",61757,1505.9644
"11/30/2020 10:25:00","EST","CENTRL",61754,2020.811
"11/30/2020 10:25:00","EST","DUNWOD",61760,694.127
"11/30/2020 10:25:00","EST","GENESE",61753,1220.1145
"11/30/2020 10:25:00","EST","HUD VL",61758,1150.051
"11/30/2020 10:25:00","EST","LONGIL",61762,2276.4773
"11/30/2020 10:25:00","EST","MHK VL",61756,943.5242
"11/30/2020 10:25:00","EST","MILLWD",61759,343.0956
"11/30/2020 10:25:00","EST","N.Y.C.",61761,5585.8315
"11/30/2020 10:25:00","EST","NORTH",61755,624.2706
"11/30/2020 10:25:00","EST","WEST",61752,1775.5171
"11/30/2020 10:30:00","EST","CAPITL",61757,1524.4795
"11/30/2020 10:30:00","EST","CENTRL",61754,2026.377
"11/30/2020 10:30:00","EST","DUNWOD",61760,696.6928
"11/30/2020 10:30:00","EST","GENESE",61753,1218.5946
"11/30/2020 10:30:00","EST","HUD VL",61758,1148.1848
"11/30/2020 10:30:00","EST","LONGIL",61762,2291.6777
"11/30/2020 10:30:00","EST","MHK VL",61756,953.3834
"11/30/2020 10:30:00","EST","MILLWD",61759,355.6685
"11/30/2020 10:30:00","EST","N.Y.C.",61761,5634.172
"11/30/2020 10:30:00","EST","NORTH",61755,608.7988
"11/30/2020 10:30:00","EST","WEST",61752,1775.8153
"11/30/2020 10:35:00","EST","CAPITL",61757,1532.2806
"11/30/2020 10:35:00","EST","CENTRL",61754,2010.7644
"11/30/2020 10:35:00","EST","DUNWOD",61760,705.2232
"11/30/2020 10:35:00","EST","GENESE",61753,1224.7188
"11/30/2020 10:35:00","EST","HUD VL",61758,1150.4858
"11/30/2020 10:35:00","EST","LONGIL",61762,2285.574
"11/30/2020 10:35:00","EST","MHK VL",61756,958.2346
"11/30/2020 10:35:00","EST","MILLWD",61759,366.856
"11/30/2020 10:35:00","EST","N.Y.C.",61761,5594.4463
"11/30/2020 10:35:00","EST","NORTH",61755,613.5263
"11/30/2020 10:35:00","EST","WEST",61752,1760.9033
"11/30/2020 10:40:00","EST","CAPITL",61757,1516.8525
"11/30/2020 10:40:00","EST","CENTRL",61754,2028.4644
"11/30/2020 10:40:00","EST","DUNWOD",61760,703.4836
"11/30/2020 10:40:00","EST","GENESE",61753,1224.3396
"11/30/2020 10:40:00","EST","HUD VL",61758,1166.3777
"11/30/2020 10:40:00","EST","LONGIL",61762,2301.2393
"11/30/2020 10:40:00","EST","MHK VL",61756,958.7647
"11/30/2020 10:40:00","EST","MILLWD",61759,353.9375
"11/30/2020 10:40:00","EST","N.Y.C.",61761,5614.163
"11/30/2020 10:40:00","EST","NORTH",61755,615.608
"11/30/2020 10:40:00","EST","WEST",61752,1772.5555
"11/30/2020 10:45:00","EST","CAPITL",61757,1523.4326
"11/30/2020 10:45:00","EST","CENTRL",61754,2024.1372
"11/30/2020 10:45:00","EST","DUNWOD",61760,712.5774
"11/30/2020 10:45:00","EST","GENESE",61753,1221.6543
"11/30/2020 10:45:00","EST","HUD VL",61758,1168.4084
"11/30/2020 10:45:00","EST","LONGIL",61762,2296.9126
"11/30/2020 10:45:00","EST","MHK VL",61756,965.9614
"11/30/2020 10:45:00","EST","MILLWD",61759,354.1216
"11/30/2020 10:45:00","EST","N.Y.C.",61761,5633.403
"11/30/2020 10:45:00","EST","NORTH",61755,616.3087
"11/30/2020 10:45:00","EST","WEST",61752,1778.1327
"11/30/2020 10:50:00","EST","CAPITL",61757,1513.5592
"11/30/2020 10:50:00","EST","CENTRL",61754,2039.802
"11/30/2020 10:50:00","EST","DUNWOD",61760,707.5342
"11/30/2020 10:50:00","EST","GENESE",61753,1225.46
"11/30/2020 10:50:00","EST","HUD VL",61758,1178.0791
"11/30/2020 10:50:00","EST","LONGIL",61762,2311.7048
"11/30/2020 10:50:00","EST","MHK VL",61756,964.8968
"11/30/2020 10:50:00","EST","MILLWD",61759,343.4078
"11/30/2020 10:50:00","EST","N.Y.C.",61761,5649.826
"11/30/2020 10:50:00","EST","NORTH",61755,616.8489
"11/30/2020 10:50:00","EST","WEST",61752,1778.9866
"11/30/2020 10:55:00","EST","CAPITL",61757,1525.8501
"11/30/2020 10:55:00","EST","CENTRL",61754,2045.3833
"11/30/2020 10:55:00","EST","DUNWOD",61760,704.2501
"11/30/2020 10:55:00","EST","GENESE",61753,1225.99
"11/30/2020 10:55:00","EST","HUD VL",61758,1180.0361
"11/30/2020 10:55:00","EST","LONGIL",61762,2328.1538
"11/30/2020 10:55:00","EST","MHK VL",61756,965.9823
"11/30/2020 10:55:00","EST","MILLWD",61759,343.1403
"11/30/2020 10:55:00","EST","N.Y.C.",61761,5695.3193
"11/30/2020 10:55:00","EST","NORTH",61755,619.8013
"11/30/2020 10:55:00","EST","WEST",61752,1790.1249
"11/30/2020 11:00:00","EST","CAPITL",61757,1523.4935
"11/30/2020 11:00:00","EST","CENTRL",61754,1999.5146
"11/30/2020 11:00:00","EST","DUNWOD",61760,705.5518
"11/30/2020 11:00:00","EST","GENESE",61753,1226.1414
"11/30/2020 11:00:00","EST","HUD VL",61758,1177.4136
"11/30/2020 11:00:00","EST","LONGIL",61762,2330.8257
"11/30/2020 11:00:00","EST","MHK VL",61756,972.4563
"11/30/2020 11:00:00","EST","MILLWD",61759,340.0633
"11/30/2020 11:00:00","EST","N.Y.C.",61761,5696.5005
"11/30/2020 11:00:00","EST","NORTH",61755,621.9772
"11/30/2020 11:00:00","EST","WEST",61752,1809.8367
"11/30/2020 11:05:00","EST","CAPITL",61757,1525.4202
"11/30/2020 11:05:00","EST","CENTRL",61754,2012.2588
"11/30/2020 11:05:00","EST","DUNWOD",61760,710.9581
"11/30/2020 11:05:00","EST","GENESE",61753,1231.5359
"11/30/2020 11:05:00","EST","HUD VL",61758,1170.4329
"11/30/2020 11:05:00","EST","LONGIL",61762,2330.6267
"11/30/2020 11:05:00","EST","MHK VL",61756,976.774
"11/30/2020 11:05:00","EST","MILLWD",61759,351.0148
"11/30/2020 11:05:00","EST","N.Y.C.",61761,5701.7183
"11/30/2020 11:05:00","EST","NORTH",61755,618.7053
"11/30/2020 11:05:00","EST","WEST",61752,1775.5537
"11/30/2020 11:10:00","EST","CAPITL",61757,1549.1802
"11/30/2020 11:10:00","EST","CENTRL",61754,2028.175
"11/30/2020 11:10:00","EST","DUNWOD",61760,716.8949
"11/30/2020 11:10:00","EST","GENESE",61753,1233.4419
"11/30/2020 11:10:00","EST","HUD VL",61758,1216.719
"11/30/2020 11:10:00","EST","LONGIL",61762,2350.4539
"11/30/2020 11:10:00","EST","MHK VL",61756,965.3807
"11/30/2020 11:10:00","EST","MILLWD",61759,338.0695
"11/30/2020 11:10:00","EST","N.Y.C.",61761,5723.3037
"11/30/2020 11:10:00","EST","NORTH",61755,615.7701
"11/30/2020 11:10:00","EST","WEST",61752,1775.969
"11/30/2020 11:15:00","EST","CAPITL",61757,1528.4836
"11/30/2020 11:15:00","EST","CENTRL",61754,2038.7566
"11/30/2020 11:15:00","EST","DUNWOD",61760,725.6792
"11/30/2020 11:15:00","EST","GENESE",61753,1229.7245
"11/30/2020 11:15:00","EST","HUD VL",61758,1161.3165
"11/30/2020 11:15:00","EST","LONGIL",61762,2350.282
"11/30/2020 11:15:00","EST","MHK VL",61756,967.9919
"11/30/2020 11:15:00","EST","MILLWD",61759,346.2438
"11/30/2020 11:15:00","EST","N.Y.C.",61761,5704.3926
"11/30/2020 11:15:00","EST","NORTH",61755,622.7078
"11/30/2020 11:15:00","EST","WEST",61752,1781.2773
"11/30/2020 11:20:00","EST","CAPITL",61757,1538.61
"11/30/2020 11:20:00","EST","CENTRL",61754,2036.6738
"11/30/2020 11:20:00","EST","DUNWOD",61760,725.0808
"11/30/2020 11:20:00","EST","GENESE",61753,1240.9941
"11/30/2020 11:20:00","EST","HUD VL",61758,1185.5352
"11/30/2020 11:20:00","EST","LONGIL",61762,2368.902
"11/30/2020 11:20:00","EST","MHK VL",61756,978.2595
"11/30/2020 11:20:00","EST","MILLWD",61759,354.928
"11/30/2020 11:20:00","EST","N.Y.C.",61761,5726.534
"11/30/2020 11:20:00","EST","NORTH",61755,616.2455
"11/30/2020 11:20:00","EST","WEST",61752,1766.0503
"11/30/2020 11:25:00","EST","CAPITL",61757,1545.8535
"11/30/2020 11:25:00","EST","CENTRL",61754,2050.8032
"11/30/2020 11:25:00","EST","DUNWOD",61760,732.4482
"11/30/2020 11:25:00","EST","GENESE",61753,1238.0676
"11/30/2020 11:25:00","EST","HUD VL",61758,1172.6567
"11/30/2020 11:25:00","EST","LONGIL",61762,2372.5696
"11/30/2020 11:25:00","EST","MHK VL",61756,970.1024
"11/30/2020 11:25:00","EST","MILLWD",61759,359.7494
"11/30/2020 11:25:00","EST","N.Y.C.",61761,5735.74
"11/30/2020 11:25:00","EST","NORTH",61755,614.9805
"11/30/2020 11:25:00","EST","WEST",61752,1754.763
"11/30/2020 11:30:00","EST","CAPITL",61757,1540.204
"11/30/2020 11:30:00","EST","CENTRL",61754,2025.9331
"11/30/2020 11:30:00","EST","DUNWOD",61760,731.8767
"11/30/2020 11:30:00","EST","GENESE",61753,1248.6145
"11/30/2020 11:30:00","EST","HUD VL",61758,1187.1483
"11/30/2020 11:30:00","EST","LONGIL",61762,2363.3
"11/30/2020 11:30:00","EST","MHK VL",61756,973.4189
"11/30/2020 11:30:00","EST","MILLWD",61759,361.8444
"11/30/2020 11:30:00","EST","N.Y.C.",61761,5730.9966
"11/30/2020 11:30:00","EST","NORTH",61755,621.8591
"11/30/2020 11:30:00","EST","WEST",61752,1784.245
"11/30/2020 11:35:00","EST","CAPITL",61757,1539.2786
"11/30/2020 11:35:00","EST","CENTRL",61754,2049.171
"11/30/2020 11:35:00","EST","DUNWOD",61760,721.749
"11/30/2020 11:35:00","EST","GENESE",61753,1240.7933
"11/30/2020 11:35:00","EST","HUD VL",61758,1204.2533
"11/30/2020 11:35:00","EST","LONGIL",61762,2372.1265
"11/30/2020 11:35:00","EST","MHK VL",61756,978.6931
"11/30/2020 11:35:00","EST","MILLWD",61759,364.5427
"11/30/2020 11:35:00","EST","N.Y.C.",61761,5729.254
"11/30/2020 11:35:00","EST","NORTH",61755,613.4944
"11/30/2020 11:35:00","EST","WEST",61752,1800.8955
"11/30/2020 11:40:00","EST","CAPITL",61757,1536.242
"11/30/2020 11:40:00","EST","CENTRL",61754,2056.5122
"11/30/2020 11:40:00","EST","DUNWOD",61760,731.2682
"11/30/2020 11:40:00","EST","GENESE",61753,1237.707
"11/30/2020 11:40:00","EST","HUD VL",61758,1165.0193
"11/30/2020 11:40:00","EST","LONGIL",61762,2362.219
"11/30/2020 11:40:00","EST","MHK VL",61756,975.4542
"11/30/2020 11:40:00","EST","MILLWD",61759,361.6685
"11/30/2020 11:40:00","EST","N.Y.C.",61761,5753.2236
"11/30/2020 11:40:00","EST","NORTH",61755,613.7567
"11/30/2020 11:40:00","EST","WEST",61752,1800.908
"11/30/2020 11:45:00","EST","CAPITL",61757,1543.442
"11/30/2020 11:45:00","EST","CENTRL",61754,2036.7529
"11/30/2020 11:45:00","EST","DUNWOD",61760,730.408
"11/30/2020 11:45:00","EST","GENESE",61753,1242.4932
"11/30/2020 11:45:00","EST","HUD VL",61758,1168.129
"11/30/2020 11:45:00","EST","LONGIL",61762,2371.607
"11/30/2020 11:45:00","EST","MHK VL",61756,958.3966
"11/30/2020 11:45:00","EST","MILLWD",61759,376.5101
"11/30/2020 11:45:00","EST","N.Y.C.",61761,5737.343
"11/30/2020 11:45:00","EST","NORTH",61755,615.7595
"11/30/2020 11:45:00","EST","WEST",61752,1801.3899
"11/30/2020 11:50:00","EST","CAPITL",61757,1542.804
"11/30/2020 11:50:00","EST","CENTRL",61754,2037.3359
"11/30/2020 11:50:00","EST","DUNWOD",61760,721.067
"11/30/2020 11:50:00","EST","GENESE",61753,1248.2065
"11/30/2020 11:50:00","EST","HUD VL",61758,1162.8105
"11/30/2020 11:50:00","EST","LONGIL",61762,2386.2383
"11/30/2020 11:50:00","EST","MHK VL",61756,974.2951
"11/30/2020 11:50:00","EST","MILLWD",61759,364.7534
"11/30/2020 11:50:00","EST","N.Y.C.",61761,5742.3164
"11/30/2020 11:50:00","EST","NORTH",61755,616.1688
"11/30/2020 11:50:00","EST","WEST",61752,1798.2288
"11/30/2020 11:55:00","EST","CAPITL",61757,1539.4788
"11/30/2020 11:55:00","EST","CENTRL",61754,1996.5786
"11/30/2020 11:55:00","EST","DUNWOD",61760,727.7155
"11/30/2020 11:55:00","EST","GENESE",61753,1244.1328
"11/30/2020 11:55:00","EST","HUD VL",61758,1197.5876
"11/30/2020 11:55:00","EST","LONGIL",61762,2382.4082
"11/30/2020 11:55:00","EST","MHK VL",61756,969.6683
"11/30/2020 11:55:00","EST","MILLWD",61759,356.6124
"11/30/2020 11:55:00","EST","N.Y.C.",61761,5761.3955
"11/30/2020 11:55:00","EST","NORTH",61755,618.9997
"11/30/2020 11:55:00","EST","WEST",61752,1791.4202
"11/30/2020 11:59:20","EST","CAPITL",61757,1538.9067
"11/30/2020 11:59:20","EST","CENTRL",61754,2027.8862
"11/30/2020 11:59:20","EST","DUNWOD",61760,723.7519
"11/30/2020 11:59:20","EST","GENESE",61753,1242.9728
"11/30/2020 11:59:20","EST","HUD VL",61758,1208.1573
"11/30/2020 11:59:20","EST","LONGIL",61762,2388.6553
"11/30/2020 11:59:20","EST","MHK VL",61756,959.9707
"11/30/2020 11:59:20","EST","MILLWD",61759,357.6527
"11/30/2020 11:59:20","EST","N.Y.C.",61761,5752.1387
"11/30/2020 11:59:20","EST","NORTH",61755,618.4985
"11/30/2020 11:59:20","EST","WEST",61752,1802.5388
"11/30/2020 12:00:00","EST","CAPITL",61757,1545.9436
"11/30/2020 12:00:00","EST","CENTRL",61754,2024.2129
"11/30/2020 12:00:00","EST","DUNWOD",61760,727.178
"11/30/2020 12:00:00","EST","GENESE",61753,1242.5083
"11/30/2020 12:00:00","EST","HUD VL",61758,1184.9731
"11/30/2020 12:00:00","EST","LONGIL",61762,2382.2969
"11/30/2020 12:00:00","EST","MHK VL",61756,969.8887
"11/30/2020 12:00:00","EST","MILLWD",61759,366.2586
"11/30/2020 12:00:00","EST","N.Y.C.",61761,5786.2812
"11/30/2020 12:00:00","EST","NORTH",61755,613.9394
"11/30/2020 12:00:00","EST","WEST",61752,1787.4978
"11/30/2020 12:01:38","EST","CAPITL",61757,1541.0399
"11/30/2020 12:01:38","EST","CENTRL",61754,2024.792
"11/30/2020 12:01:38","EST","DUNWOD",61760,727.9616
"11/30/2020 12:01:38","EST","GENESE",61753,1244.6813
"11/30/2020 12:01:38","EST","HUD VL",61758,1192.902
"11/30/2020 12:01:38","EST","LONGIL",61762,2388.7537
"11/30/2020 12:01:38","EST","MHK VL",61756,966.308
"11/30/2020 12:01:38","EST","MILLWD",61759,363.5508
"11/30/2020 12:01:38","EST","N.Y.C.",61761,5766.6426
"11/30/2020 12:01:38","EST","NORTH",61755,617.5781
"11/30/2020 12:01:38","EST","WEST",61752,1798.3923
"11/30/2020 12:05:00","EST","CAPITL",61757,1540.3323
"11/30/2020 12:05:00","EST","CENTRL",61754,2030.3782
"11/30/2020 12:05:00","EST","DUNWOD",61760,723.9229
"11/30/2020 12:05:00","EST","GENESE",61753,1242.7288
"11/30/2020 12:05:00","EST","HUD VL",61758,1181.4338
"11/30/2020 12:05:00","EST","LONGIL",61762,2381.608
"11/30/2020 12:05:00","EST","MHK VL",61756,964.1551
"11/30/2020 12:05:00","EST","MILLWD",61759,365.199
"11/30/2020 12:05:00","EST","N.Y.C.",61761,5777.382
"11/30/2020 12:05:00","EST","NORTH",61755,624.9232
"11/30/2020 12:05:00","EST","WEST",61752,1792.2717
"11/30/2020 12:10:00","EST","CAPITL",61757,1543.5381
"11/30/2020 12:10:00","EST","CENTRL",61754,2021.96
"11/30/2020 12:10:00","EST","DUNWOD",61760,726.6196
"11/30/2020 12:10:00","EST","GENESE",61753,1238.242
"11/30/2020 12:10:00","EST","HUD VL",61758,1194.9302
"11/30/2020 12:10:00","EST","LONGIL",61762,2395.9844
"11/30/2020 12:10:00","EST","MHK VL",61756,968.7717
"11/30/2020 12:10:00","EST","MILLWD",61759,365.6146
"11/30/2020 12:10:00","EST","N.Y.C.",61761,5798.3096
"11/30/2020 12:10:00","EST","NORTH",61755,592.6614
"11/30/2020 12:10:00","EST","WEST",61752,1788.5165
"11/30/2020 12:15:00","EST","CAPITL",61757,1546.8911
"11/30/2020 12:15:00","EST","CENTRL",61754,2032.4028
"11/30/2020 12:15:00","EST","DUNWOD",61760,730.6353
"11/30/2020 12:15:00","EST","GENESE",61753,1246.9878
"11/30/2020 12:15:00","EST","HUD VL",61758,1186.2915
"11/30/2020 12:15:00","EST","LONGIL",61762,2393.7405
"11/30/2020 12:15:00","EST","MHK VL",61756,962.2772
"11/30/2020 12:15:00","EST","MILLWD",61759,366.3077
"11/30/2020 12:15:00","EST","N.Y.C.",61761,5764.995
"11/30/2020 12:15:00","EST","NORTH",61755,609.9349
"11/30/2020 12:15:00","EST","WEST",61752,1771.9218
"11/30/2020 12:20:00","EST","CAPITL",61757,1544.9159
"11/30/2020 12:20:00","EST","CENTRL",61754,2022.0432
"11/30/2020 12:20:00","EST","DUNWOD",61760,725.4903
"11/30/2020 12:20:00","EST","GENESE",61753,1241.4688
"11/30/2020 12:20:00","EST","HUD VL",61758,1203.2261
"11/30/2020 12:20:00","EST","LONGIL",61762,2398.1487
"11/30/2020 12:20:00","EST","MHK VL",61756,967.9426
"11/30/2020 12:20:00","EST","MILLWD",61759,365.8482
"11/30/2020 12:20:00","EST","N.Y.C.",61761,5783.58
"11/30/2020 12:20:00","EST","NORTH",61755,609.9107
"11/30/2020 12:20:00","EST","WEST",61752,1785.5796
"11/30/2020 12:25:00","EST","CAPITL",61757,1533.9463
"11/30/2020 12:25:00","EST","CENTRL",61754,2018.5088
"11/30/2020 12:25:00","EST","DUNWOD",61760,727.5394
"11/30/2020 12:25:00","EST","GENESE",61753,1242.3501
"11/30/2020 12:25:00","EST","HUD VL",61758,1188.9481
"11/30/2020 12:25:00","EST","LONGIL",61762,2398.932
"11/30/2020 12:25:00","EST","MHK VL",61756,974.744
"11/30/2020 12:25:00","EST","MILLWD",61759,366.2097
"11/30/2020 12:25:00","EST","N.Y.C.",61761,5800.052
"11/30/2020 12:25:00","EST","NORTH",61755,618.4946
"11/30/2020 12:25:00","EST","WEST",61752,1789.6416
"11/30/2020 12:30:00","EST","CAPITL",61757,1539.2186
"11/30/2020 12:30:00","EST","CENTRL",61754,2036.5845
"11/30/2020 12:30:00","EST","DUNWOD",61760,711.5518
"11/30/2020 12:30:00","EST","GENESE",61753,1243.3463
"11/30/2020 12:30:00","EST","HUD VL",61758,1191.905
"11/30/2020 12:30:00","EST","LONGIL",61762,2423.682
"11/30/2020 12:30:00","EST","MHK VL",61756,972.0586
"11/30/2020 12:30:00","EST","MILLWD",61759,358.6806
"11/30/2020 12:30:00","EST","N.Y.C.",61761,5786.4395
"11/30/2020 12:30:00","EST","NORTH",61755,609.3153
"11/30/2020 12:30:00","EST","WEST",61752,1785.7926
"11/30/2020 12:35:00","EST","CAPITL",61757,1540.5775
"11/30/2020 12:35:00","EST","CENTRL",61754,2028.877
"11/30/2020 12:35:00","EST","DUNWOD",61760,720.7339
"11/30/2020 12:35:00","EST","GENESE",61753,1239.4397
"11/30/2020 12:35:00","EST","HUD VL",61758,1199.0232
"11/30/2020 12:35:00","EST","LONGIL",61762,2413.2065
"11/30/2020 12:35:00","EST","MHK VL",61756,968.21
"11/30/2020 12:35:00","EST","MILLWD",61759,361.8253
"11/30/2020 12:35:00","EST","N.Y.C.",61761,5764.0713
"11/30/2020 12:35:00","EST","NORTH",61755,619.5434
"11/30/2020 12:35:00","EST","WEST",61752,1791.8989
"11/30/2020 12:40:00","EST","CAPITL",61757,1553.7874
"11/30/2020 12:40:00","EST","CENTRL",61754,2032.6382
"11/30/2020 12:40:00","EST","DUNWOD",61760,726.6159
"11/30/2020 12:40:00","EST","GENESE",61753,1238.6006
"11/30/2020 12:40:00","EST","HUD VL",61758,1177.9628
"11/30/2020 12:40:00","EST","LONGIL",61762,2409.2947
"11/30/2020 12:40:00","EST","MHK VL",61756,952.9265
"11/30/2020 12:40:00","EST","MILLWD",61759,358.1885
"11/30/2020 12:40:00","EST","N.Y.C.",61761,5781.679
"11/30/2020 12:40:00","EST","NORTH",61755,618.7788
"11/30/2020 12:40:00","EST","WEST",61752,1803.8076
"11/30/2020 12:45:00","EST","CAPITL",61757,1548.1727
"11/30/2020 12:45:00","EST","CENTRL",61754,1992.5566
"11/30/2020 12:45:00","EST","DUNWOD",61760,725.8174
"11/30/2020 12:45:00","EST","GENESE",61753,1245.3689
"11/30/2020 12:45:00","EST","HUD VL",61758,1203.9303
"11/30/2020 12:45:00","EST","LONGIL",61762,2412.332
"11/30/2020 12:45:00","EST","MHK VL",61756,959.505
"11/30/2020 12:45:00","EST","MILLWD",61759,344.6227
"11/30/2020 12:45:00","EST","N.Y.C.",61761,5779.52
"11/30/2020 12:45:00","EST","NORTH",61755,625.2245
"11/30/2020 12:45:00","EST","WEST",61752,1780.8137
"11/30/2020 12:50:00","EST","CAPITL",61757,1544.3234
"11/30/2020 12:50:00","EST","CENTRL",61754,1995.916
"11/30/2020 12:50:00","EST","DUNWOD",61760,720.5347
"11/30/2020 12:50:00","EST","GENESE",61753,1238.1265
"11/30/2020 12:50:00","EST","HUD VL",61758,1212.3303
"11/30/2020 12:50:00","EST","LONGIL",61762,2413.884
"11/30/2020 12:50:00","EST","MHK VL",61756,949.443
"11/30/2020 12:50:00","EST","MILLWD",61759,344.5491
"11/30/2020 12:50:00","EST","N.Y.C.",61761,5781.0596
"11/30/2020 12:50:00","EST","NORTH",61755,618.7889
"11/30/2020 12:50:00","EST","WEST",61752,1814.7678
"11/30/2020 12:55:00","EST","CAPITL",61757,1551.9362
"11/30/2020 12:55:00","EST","CENTRL",61754,2029.124
"11/30/2020 12:55:00","EST","DUNWOD",61760,727.4273
"11/30/2020 12:55:00","EST","GENESE",61753,1250.5297
"11/30/2020 12:55:00","EST","HUD VL",61758,1171.267
"11/30/2020 12:55:00","EST","LONGIL",61762,2418.7427
"11/30/2020 12:55:00","EST","MHK VL",61756,951.6979
"11/30/2020 12:55:00","EST","MILLWD",61759,351.7789
"11/30/2020 12:55:00","EST","N.Y.C.",61761,5751.3584
"11/30/2020 12:55:00","EST","NORTH",61755,623.614
"11/30/2020 12:55:00","EST","WEST",61752,1813.4817
"11/30/2020 13:00:00","EST","CAPITL",61757,1538.2279
"11/30/2020 13:00:00","EST","CENTRL",61754,2006.436
"11/30/2020 13:00:00","EST","DUNWOD",61760,732.0559
"11/30/2020 13:00:00","EST","GENESE",61753,1249.0054
"11/30/2020 13:00:00","EST","HUD VL",61758,1204.7133
"11/30/2020 13:00:00","EST","LONGIL",61762,2404.6152
"11/30/2020 13:00:00","EST","MHK VL",61756,957.5079
"11/30/2020 13:00:00","EST","MILLWD",61759,334.6091
"11/30/2020 13:00:00","EST","N.Y.C.",61761,5794.76
"11/30/2020 13:00:00","EST","NORTH",61755,622.2475
"11/30/2020 13:00:00","EST","WEST",61752,1816.1512
"11/30/2020 13:05:00","EST","CAPITL",61757,1545.8636
"11/30/2020 13:05:00","EST","CENTRL",61754,1997.7468
"11/30/2020 13:05:00","EST","DUNWOD",61760,734.434
"11/30/2020 13:05:00","EST","GENESE",61753,1255.4224
"11/30/2020 13:05:00","EST","HUD VL",61758,1191.4883
"11/30/2020 13:05:00","EST","LONGIL",61762,2404.401
"11/30/2020 13:05:00","EST","MHK VL",61756,947.812
"11/30/2020 13:05:00","EST","MILLWD",61759,348.8443
"11/30/2020 13:05:00","EST","N.Y.C.",61761,5787.8394
"11/30/2020 13:05:00","EST","NORTH",61755,627.1188
"11/30/2020 13:05:00","EST","WEST",61752,1778.491
"11/30/2020 13:10:00","EST","CAPITL",61757,1549.6211
